track_id,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
2acyyfElkEmXWcfOVGMx6A,Brinsley Schwarz,Surrender To The Rhythm,Surrender to the Rhythm,31,0.573,0.624,-9.166,0.0299,0.0519,0.00144,0.204,0.859,0.55434478904722,power-pop
3bVMp3CDlCKPthzmUk5h6O,Hoodoo Gurus,Stoneage Romeos,Leilani - Remaster 2005,34,0.589,0.906,-4.063,0.0308,0.00502,0.0563,0.133,0.821,0.5747415479184129,power-pop
6ZsocAcKcoCqtpwapvQYoB,Nick Lowe,The Convincer,She's Got Soul,34,0.726,0.49,-9.13,0.0526,0.63,0.0229,0.109,0.621,0.47991552027349077,power-pop
20KGZ4M94wfou9mkWvTMO2,The Dollyrots,Because I'm Awesome,Brand New Key,33,0.433,0.808,-4.973,0.0385,0.000413,0.00018,0.107,0.475,0.7109774337228605,power-pop
2lLM66gVTrcgJHU4zOZJ64,Hoodoo Gurus,Stoneage Romeos,Tojo - Remaster 2005,32,0.259,0.828,-3.894,0.0756,0.0101,1.82e-06,0.147,0.713,0.6908066663379517,power-pop
2dBud3AlOI7HI9Es8oBa8i,Off With Their Heads,Home,Focus On Your Own Family,34,0.461,0.988,-3.904,0.0854,0.00463,1.47e-05,0.12,0.275,0.4497805828114984,power-pop
2QuOheWJqShIBIYC1ZCcFu,Hoodoo Gurus,Crank,The Right Time - Remaster 2005,32,0.412,0.998,-1.636,0.0696,0.00162,0.00158,0.0888,0.31,0.6800659073352727,power-pop
4J8OowbDixNh2yWBvaN33O,Off With Their Heads,Home,Seek Advice Elsewhere,33,0.305,0.974,-3.579,0.0718,0.00158,6.15e-05,0.106,0.392,0.41719671942540637,power-pop
0QoxHScqypEXwMFrVnCoV0,Off With Their Heads,In Desolation,Trying To Breathe,31,0.452,0.973,-4.352,0.0737,0.00111,0.000431,0.379,0.705,0.6784757490590537,power-pop
46kiOFsTdGjcuLyebQParY,Nick Lowe,Quiet Please: The New Best of Nick Lowe,I Knew the Bride (When She Used to Rock and Roll),35,0.63,0.865,-9.081,0.034,0.386,1.15e-05,0.333,0.964,0.6054928257975446,power-pop
7fRvtXvJMpGfTLdF0M09a1,The Romantics,In Heat,Talking In Your Sleep,66,0.72,0.967,-4.434,0.0343,0.0289,0.000345,0.142,0.977,0.5332002038032312,power-pop
6Awxltp70eHixrcPz3OKa4,Nada Surf,The Weight Is a Gift,Always Love,31,0.325,0.759,-5.078,0.0318,0.00296,0.0,0.245,0.353,0.5212637443913022,power-pop
4HJc004qYXE9zsG6PfTFFj,glass beach,the first glass beach album,bedroom community,55,0.46,0.694,-5.49,0.0468,0.0477,0.000112,0.367,0.337,0.5544392945778479,power-pop
6F2vo4sxRNQ58VYe3pdiaL,Blondie,Greatest Hits: Blondie,Rapture,59,0.724,0.704,-8.258,0.0511,0.113,0.00425,0.466,0.96,0.4416531071774896,power-pop
35SRuRfp5BvD1yArmXKNHO,Weezer,Pinkerton - Deluxe Edition,I Just Threw Out The Love Of My Dreams,66,0.413,0.967,-3.96,0.136,0.00176,1.09e-06,0.101,0.279,0.5360148250415002,power-pop
4nOn70NoLWKOwqSaSwbjR4,Eluveitie,Everything Remains (As It Never Was),Isara,39,0.392,0.772,-4.349,0.0301,0.0497,0.0301,0.921,0.102,0.6576064625347205,power-pop
227zkOoNpqRrzEPxvVRiF5,Weezer,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods - Weezer Version,55,0.403,0.598,-5.735,0.0241,0.198,0.0,0.101,0.294,0.31060269874923985,power-pop
5sf1wqBZsHkpy7dPnDb7aD,The Outfield,Play Deep,All the Love in the World,67,0.624,0.531,-13.23,0.0408,0.0403,1.21e-06,0.0914,0.743,0.5262725375145868,power-pop
2imlSz1OkvN8QyAkQ4WL2a,The Rubinoos,The Rubinoos,I Think We're Alone Now,43,0.586,0.565,-8.55,0.0541,0.163,0.0,0.107,0.633,0.5298719655506796,power-pop
0nFKHCf1Ibij8m370l2KlZ,The Cars,The Elektra Years 1978 - 1987,Good Times Roll - 2016 Remaster,56,0.631,0.689,-8.358,0.0284,0.0731,0.000357,0.102,0.645,0.4423968246141709,power-pop
61XspFITuKmAlYdQacNCbF,Jimmy Eat World,Bleed American,Bleed American,67,0.438,0.938,-5.611,0.094,0.00842,1.08e-06,0.806,0.584,0.6583008727380306,power-pop
2mPMFJvQ0v27gVqe5b6nDn,Weezer,Weezer (Green Album),Hash Pipe,69,0.578,0.882,-6.354,0.044,0.000121,0.479,0.284,0.623,0.5160947027595615,power-pop
0hiMfefSLhzCs2tujQG28n,Michael Penn,March,This & That,27,0.713,0.555,-11.779,0.0524,0.00708,0.00219,0.0495,0.944,0.4616102098844567,power-pop
54qG9hpUjLgkgTJQ9qvB1P,Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),Dear Angie - Remastered 2010,58,0.633,0.417,-9.11,0.0265,0.3,3.06e-06,0.114,0.506,0.33683414690268393,power-pop
4rETMmjiQ7NL0KFCIZa5oV,Cheap Trick,"The Epic Archive, Vol. 3 (1984-1992)","Mighty Wings - From ""Top Gun"" Original Soundtrack",60,0.465,0.939,-7.793,0.0494,0.0384,0.0,0.181,0.805,0.6510198379435597,power-pop
6hknftJ4NeJK6xywlbkbEL,Mean Jeans,Tight New Dimension,Nite Vision,29,0.274,0.896,-3.837,0.0395,0.00107,9.55e-06,0.177,0.378,0.7151890932399783,power-pop
1oiJ5YlSymmVqgOMYpnTSd,Los Crudos,Discografía,Asesinos,32,0.387,0.86,-3.777,0.199,0.00831,0.00748,0.144,0.396,0.4453881301053531,power-pop
51rJTgn79z6SeJacLvsZ0q,Teen Idols,Teen Idols,Come Dance with Me,30,0.381,0.992,-3.81,0.075,9.45e-05,0.000289,0.307,0.585,0.6559752148973587,power-pop
3GjNgJri0tX34qavdUSXuh,The 20 Belows,Wreckage,So Simple,28,0.375,0.894,-2.063,0.039,2.49e-05,0.636,0.395,0.604,0.3646516443962329,power-pop
1zVuOp3i19QqXmKDFey7i2,The Ergs!,"Hindsight Is 20​/​20, My Friend",Hey Jealousy,30,0.366,0.939,-4.985,0.0621,1.2e-05,0.0,0.0906,0.512,0.3837088900941768,power-pop
2FVEJt4xS9rumGapVJfw82,The Dollyrots,Because I'm Awesome,My Best Friend's Hot,27,0.578,0.867,-2.671,0.0369,0.000673,0.00016,0.128,0.637,0.5915470966257417,power-pop
416BxG9416xVKVQrdXDfAf,The Plimsouls,Beach Town Confidential: Live at the Golden Bear 1983,Oldest Story In The World,27,0.415,0.806,-5.247,0.0405,0.557,6.48e-06,0.717,0.211,0.5201830941932515,power-pop
1konoT78IvxDzyyY0wJUM6,The Del Fuegos,The Best Of The Del Fuegos : The Slash Years,I Still Want You,29,0.715,0.5,-13.326,0.029,0.109,0.000129,0.0991,0.653,0.4750957382114623,power-pop
7wmIDMcXmL6K7kZsjBxRWL,Andrew Gold,Halloween Howls: Fun & Scary Music,Don't Scream (It's Only Halloween),28,0.609,0.647,-11.688,0.037,0.231,6.29e-06,0.391,0.822,0.5614121591637493,power-pop
3avE7LWJmuzRRJeUZWpTub,Sloppy Seconds,Destroyed,I Don't Wanna Be a Homosexual,30,0.547,0.827,-7.422,0.0893,0.254,0.0,0.432,0.821,0.40474664299919466,power-pop
0GFlj8tSc4TMReREuqXkqO,Masked Intruder,M.I.,I Fought the Law,29,0.425,0.945,-4.866,0.0764,0.00161,0.000157,0.23,0.796,0.8210558322239205,power-pop
25UEMYOAjBNiPpjJ4frzmc,Screeching Weasel,Boogadaboogadaboogada! (2020 Remaster),Dingbat,30,0.348,0.972,-5.698,0.0826,0.0164,0.0,0.366,0.812,0.5685452722581069,power-pop
369BIbw9KW8R4BljjTkRUW,Teen Idols,Teen Idols,Porno Shop,28,0.401,0.977,-3.672,0.0554,0.000211,0.0,0.758,0.868,0.648275068619233,power-pop
4qf7vg5tXAztGb90vzIGUh,The 20 Belows,Wreckage,Wreckage,27,0.282,0.926,-2.044,0.0536,5.72e-05,0.273,0.191,0.531,0.7325205857699325,power-pop
3h8WjmOJJZot5uLuSIcLzp,Sloan,Between the Bridges,Losing California,30,0.576,0.833,-5.538,0.0295,0.00178,1.25e-05,0.37,0.667,0.5517767039758066,power-pop
5WOJlrdIBOQ23SeI4Ia3t0,The 20 Belows,For Better Days,The Only Excuse,28,0.544,0.96,-4.225,0.0617,0.00958,0.0,0.403,0.676,0.4311506664694378,power-pop
65KDWPvhKsspH6hX6GLFi9,The 20 Belows,For Better Days,Double Gin,28,0.4,0.988,-4.078,0.114,0.0385,0.0,0.781,0.653,0.6242953174564042,power-pop
6p082R9fzGVugAWKXlOq4V,The 20 Belows,Late Nights,The Lakes,29,0.44,0.984,-3.367,0.0835,1.99e-05,0.274,0.106,0.454,0.5585687753726805,power-pop
2b7GNB8khVfQnM1zzUlf8b,Tsunami Bomb,The Definitive Act,Dawn On A Funeral Day,30,0.46,0.947,-2.643,0.0616,2.81e-05,0.0128,0.0866,0.43,0.6899725523067567,power-pop
6My1PfmDeYo8jr5c1Bzhjm,Dave Edmunds,From Small Things: The Best Of Dave Edmunds,Slipping Away,29,0.583,0.924,-8.277,0.0314,0.042,0.00531,0.355,0.817,0.535538188452246,power-pop
7uykYHCkou98B5r1BNJ15g,The 20 Belows,Late Nights,Microphone,28,0.308,0.981,-3.267,0.0462,4.16e-05,0.0145,0.36,0.707,0.7569646467136728,power-pop
3XwwD4bmTu66hXzAVIcogf,The Queers,Love Songs For the Retarded,You're Tripping,31,0.43,0.962,-3.347,0.0861,1.09e-05,0.00305,0.304,0.595,0.6022385483950496,power-pop
2DmEfGC4Ae3rGKB6mE1bcF,Teenage Bottlerocket,Total,Stupid Games,30,0.484,0.983,-4.358,0.142,0.00107,0.0,0.275,0.383,0.3923540916785826,power-pop
4kBJKzHDMYlocOXDssdqNi,Flamin' Groovies,Groovies Greatest Grooves,Don't Put Me On,31,0.631,0.593,-11.485,0.0444,0.0866,0.122,0.374,0.58,0.5278750225991486,power-pop
5iO9jmJQ4aHzE32d6yEUcr,Superchunk,On the Mouth (Remastered),Precision Auto,29,0.417,0.996,-5.197,0.116,0.00935,0.0304,0.296,0.281,0.5070386075637296,power-pop
60NgzbI2jBY1TuTbooGUOM,Masked Intruder,Masked Intruder,25 to Life,28,0.559,0.886,-5.086,0.0394,0.000333,0.000169,0.142,0.762,0.4519377742714856,power-pop
6sLfxJeJB7wuekjHsZMJY4,The Smithereens,Smithereens 11,Yesterday Girl,29,0.654,0.884,-8.366,0.0299,0.0606,2.49e-06,0.318,0.966,0.5130787436516937,power-pop
685bKO7yPFcoSgs4JTOUE9,The Queers,Love Songs For the Retarded,Ursula Finally Has Tits,30,0.4,0.952,-2.998,0.0801,0.000127,0.0,0.0787,0.777,0.579885935933468,power-pop
6vPWwMHmLCo8IwRHtA9yqG,Off With Their Heads,In Desolation,Drive,31,0.529,0.973,-4.358,0.062,0.00025,0.0379,0.145,0.465,0.41096757227618624,power-pop
7tbnCDFBygaYTnhY6qyldE,Nerf Herder,American Cheese (Reissue),Mr. Spock,30,0.554,0.911,-3.29,0.0607,0.0302,0.00122,0.0908,0.624,0.5754770474828658,power-pop
2hllpVVDanlsKNLUscH4PA,Swingin' Utters,A Juvenile Product of the Working Class,The Next in Line,31,0.316,0.863,-6.17,0.097,0.00278,8.5e-05,0.0417,0.557,0.7441447660371777,power-pop
7z4SmxVFUoMUJ9RjXjXsFA,Alex Chilton,"Free Again: The ""1970"" Sessions",Jumpin' Jack Flash,31,0.526,0.97,-5.57,0.0398,0.000225,6.95e-05,0.0706,0.584,0.5016641191262758,power-pop
4JexFFm0DJLQ8IodTQ72Yh,Squeeze,Singles - 45's And Under,Up The Junction,30,0.519,0.665,-8.317,0.051,0.48,0.000448,0.099,0.866,0.49622388771099385,power-pop
6hNjGPE8S1No2Evu4aPLjL,Squeeze,Singles - 45's And Under,Another Nail In My Heart,30,0.562,0.741,-9.362,0.0308,0.214,1.75e-05,0.103,0.85,0.612827276761501,power-pop
5X8oinKsFkPHuHvFMPB5MH,The Smithereens,Alternative Christmas 2022,"Rudolph, The Red-Nosed Reindeer",0,0.38,0.9,-4.233,0.0684,0.0226,1.28e-06,0.308,0.744,0.589554262610325,power-pop
3ao7thlAYIVPJw3e1u51PE,Cheap Trick,Dream Police,Voices,43,0.259,0.55,-11.353,0.0324,0.368,1.63e-06,0.329,0.64,0.7936286836612264,power-pop
0moJi7C89oQnsGAVGgiRn1,Nada Surf,Lucky,Beautiful Beat,26,0.368,0.822,-5.929,0.033,0.000148,0.00623,0.129,0.515,0.8231760432588794,power-pop
429IbFR4yp2J81CeTwF5iY,Jimmy Eat World,Bleed American,Sweetness,68,0.487,0.898,-4.436,0.038,0.00305,0.0,0.26,0.597,0.5560664332790953,power-pop
5CmGnAY7I7Ggj303HZBbkX,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),I'd Die Babe - Remastered 2010,56,0.684,0.669,-8.327,0.0366,0.00893,0.000252,0.283,0.874,0.5210213171605608,power-pop
2XKW8CH8nRZH9cF2DNjBHN,Badfinger,Straight Up (Remastered 2010 / Deluxe Edition),Day After Day - Remastered 2010,59,0.399,0.686,-7.112,0.0311,0.109,0.000874,0.112,0.377,0.41831435004848544,power-pop
3jw5KrLTxeIzpSvByNsH7F,Twin Peaks,Sweet '17 Singles,Blue Coupe,59,0.597,0.864,-5.629,0.0271,0.261,0.0747,0.0973,0.55,0.5344863008069951,power-pop
5gWod9YHXBh6cdW8w2lszm,Weezer,SZNZ: Autumn,What Happens After You?,56,0.646,0.607,-7.671,0.0335,0.0127,2.32e-05,0.32,0.536,0.50553473694591,power-pop
1P2DGPlGdhQZ1hcVx7qC0N,Royal Headache,High,High,28,0.42,0.923,-4.521,0.0395,0.00139,0.00261,0.108,0.812,0.522282760547639,power-pop
5x7Ffxc1Obg13x5IzM1XXV,Weezer,SZNZ: Autumn,What Happens After You?,56,0.646,0.607,-7.671,0.0335,0.0127,2.32e-05,0.32,0.536,0.50553473694591,power-pop
08nbKZTgrxdObcdVFVX6W2,Shannon & The Clams,Onion,Did You Love Me,28,0.219,0.706,-6.931,0.0384,0.086,0.922,0.685,0.43,0.6154159065134855,power-pop
0yqGaBZ0r4av8o40knrpjz,Sunflower Bean,Headful of Sugar,Moment In The Sun - Bonus Track,42,0.687,0.632,-5.14,0.0309,0.0572,0.0,0.257,0.559,0.47658317308482484,power-pop
6NdcSEhpGGAYXNnnhGS2s6,The Romantics,What I Like About You (And Other Romantic Hits),What I Like About You,64,0.542,0.915,-9.637,0.0549,0.319,5.34e-05,0.171,0.92,0.6566490804200976,power-pop
6EbkeUGJxhibnOMtX8dNRJ,The Falcon,Unicornography,Unicorn Odyssey,29,0.328,0.977,-6.219,0.145,0.0077,0.0,0.09,0.518,0.749404204263432,power-pop
1uwnBpEtKYO883Ro3woXWw,The dB's,Falling Off The Sky,That Time Is Gone,26,0.393,0.917,-4.456,0.125,0.000567,0.000112,0.281,0.664,0.5360148250415002,power-pop
6qYIz7R35QEQ1ouXV2OooZ,Riverdales,Storm The Streets,Make Way,27,0.479,0.972,-5.34,0.0495,0.00124,3.34e-06,0.535,0.891,0.7674753052939534,power-pop
0zt8GJzgYpifvQugGDiuTk,Shannon & The Clams,Onion,Love Strike,27,0.454,0.842,-5.924,0.0339,0.0588,0.777,0.81,0.542,0.511620071331131,power-pop
0AORZyIRAwcDMfCuo4uVAl,Screeching Weasel,The Awful Disclosures Of Screeching Weasel,All Stitched Up,29,0.4,0.914,-5.275,0.0377,3.15e-05,0.0322,0.0879,0.947,0.8010535312196966,power-pop
0ASYYaJ8RMrZ7N44KMEJr8,Dinosaur Jr.,Green Mind,Green Mind,28,0.398,0.877,-10.762,0.0495,3.34e-05,0.0,0.354,0.558,0.5515918018506648,power-pop
5QH1hWHqOFjvggbgI5xb0q,Sloan,One Chord to Another,The Lines You Amend,28,0.685,0.862,-5.531,0.0322,0.0858,1.72e-06,0.174,0.96,0.5214322107719869,power-pop
2GTMvEjoCKe52M5936CFLO,Old 97's,Graveyard Whistling,Good With God,28,0.461,0.957,-5.862,0.0724,0.000148,4.41e-06,0.116,0.268,0.5337918906036849,power-pop
32uXfxJERzv4RK1gMLXbOA,Fountains Of Wayne,Fountains of Wayne,Sink to the Bottom,50,0.471,0.71,-6.418,0.0286,0.0142,3.57e-05,0.283,0.809,0.40033364561247803,power-pop
04LL918sfjXolHQB8evxCV,The Briefs,Hit After Hit,Silver Bullet,28,0.332,0.989,-4.031,0.0921,0.0236,0.0,0.502,0.502,0.7630130006738655,power-pop
1OvRxi9UEbK2zS6UG1VNQI,Chixdiggit!,Chixdiggit,Henry Rollins Is No Fun,27,0.385,0.95,-6.177,0.0574,0.00451,0.0,0.332,0.748,0.46973768551846556,power-pop
2buVW5p8JXaDDdb6PzSti7,Groovie Ghoulies,Berry'd Alive,Trick Or Treat,28,0.309,0.861,-4.558,0.0562,0.0041,0.0448,0.279,0.671,0.6291068816462041,power-pop
7E99aG3oPQslXHHdnKFAmB,Guided By Voices,Alien Lanes,Game Of Pricks,55,0.368,0.966,-6.984,0.073,0.248,0.663,0.529,0.323,0.5022886774156435,power-pop
0z3ySibZnm5fScys2fMcC7,Jeff Rosenstock,Summer Seven Club,Teenager,28,0.354,0.866,-4.065,0.0821,8.39e-05,0.0156,0.124,0.496,0.6777690120474006,power-pop
3hnAt0i4wMqZg5VDxRquAQ,Shannon & The Clams,Dreams in the Rat House,Hey Willy,28,0.454,0.883,-5.278,0.122,0.0623,0.000129,0.199,0.743,0.6215505481320777,power-pop
7INrT9Vjp8TMVzglOyPZyA,Western Addiction,Cognicide,The Church of Black Flag,28,0.393,0.802,-6.513,0.0577,0.000384,0.372,0.0691,0.595,0.45346218956987655,power-pop
5aNkMeddXkDXbqntUUrTjH,The Nerves,One Way Ticket,Paper Dolls,27,0.295,0.955,-4.746,0.0618,0.0485,0.088,0.191,0.377,0.7166559834327695,power-pop
3RgUzbBzDYimNWvEbkQPIQ,Tacocat,NVM,Bridge to Hawaii,28,0.149,0.879,-5.503,0.0529,0.0309,0.0,0.204,0.809,0.7226961195207336,power-pop
2IuMLcC6IIbnhNFooJWOCn,Shannon & The Clams,Onion,It's Gonna Go Away,27,0.506,0.74,-7.773,0.0492,0.36,0.754,0.128,0.781,0.5183135282612625,power-pop
4bnSmLwLQ5LmowFZtneSMg,The Manges,All Is Well,I Tried to Die Young,27,0.44,0.92,-3.677,0.0472,0.00335,0.0,0.166,0.665,0.4676626727807636,power-pop
4ZOyVR7xUwi9iVQlUQsAGe,Masked Intruder,M.I.,The Most Beautiful Girl,26,0.421,0.985,-4.357,0.0388,1.89e-05,6.46e-06,0.466,0.7,0.4310561609388097,power-pop
5oHJE4qCu170sH2ABgr52M,Dillinger Four,C I V I L W A R,A Jingle for the Product,28,0.519,0.966,-4.452,0.203,0.0301,0.0,0.342,0.544,0.6573681442400934,power-pop
0fb6n0GYhVltgYzw7Wubr8,Groovie Ghoulies,Go! Stories,Ghoulies Are Go!,26,0.337,0.887,-5.463,0.0376,1.62e-05,0.354,0.332,0.66,0.7290156632644675,power-pop
185XqJBXx9uLvP2UPzBxmM,Elvis Costello & The Attractions,Armed Forces (Remastered 2020),Senior Service,28,0.798,0.716,-12.844,0.0637,0.0225,0.000617,0.205,0.916,0.544832601942705,power-pop
57h78tTPfMNlb2UHyQggcI,Sloppy Seconds,Destroyed,The Horror of Party Beach,27,0.385,0.975,-5.845,0.0853,0.0114,0.0,0.188,0.618,0.6288439097348915,power-pop
0QKKI3pKCkSIJnICOWQMvG,Andrew Gold,Classic Rock Masters (Re-Recorded Versions),Lonely Boy - Re-Recorded,27,0.573,0.691,-4.965,0.0322,0.11,0.0,0.0824,0.482,0.5050129020593987,power-pop
4L2GtbmwFh91qm473u5pOE,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),It's A Shame About Ray - Remastered,26,0.645,0.792,-8.671,0.0304,0.00164,0.000126,0.0799,0.705,0.5398854428611344,power-pop
0MlXO3L2vRz5bPSsV1pYZo,Teenage Bottlerocket,They Came From The Shadows,Not Ok,29,0.326,0.989,-3.403,0.115,1.34e-05,0.0,0.104,0.695,0.8137008365793928,power-pop
05kLpvpugneGj8jqoQcQSK,Tsunami Bomb,The Ultimate Escape,Russian Roulette,27,0.635,0.86,-4.188,0.0409,0.017,0.0548,0.0941,0.717,0.4990672715020627,power-pop
0EKkqQapgIe6R32RwM70od,The Lawrence Arms,Metropole (Deluxe Edition),You Are Here,29,0.471,0.965,-6.176,0.0475,0.000362,0.00779,0.129,0.643,0.4178623670759167,power-pop
7mPFw2uKoAPsC6ykTbYHLz,Swingin' Utters,"Here, Under Protest",Brand New Lungs,29,0.505,0.902,-4.965,0.0322,0.000103,0.0,0.0658,0.706,0.4312780434889798,power-pop
0etELaqj8pGviRsaaDOQHx,Dwarves,Come Clean,Better Be Woman,28,0.536,0.946,-3.994,0.0441,0.00649,0.0,0.12,0.747,0.40714626168992324,power-pop
3faYvQmW73Gd61w9T4l3MU,Dwarves,The Dwarves Are Young and Good Looking,One Time Only,29,0.384,0.951,-5.121,0.0686,0.000445,0.0,0.208,0.443,0.5533422086353401,power-pop
06MQns7Bz5uVJ1AIj2SgEc,Hoodoo Gurus,Stoneage Romeos,(Let's All) Turn On - Remaster 2005,28,0.417,0.941,-3.325,0.0555,0.000938,8.61e-05,0.485,0.414,0.4723304242065644,power-pop
6Mp9HT5VbhliOB0nizJw8c,Guadalcanal Diary,Flip-Flop,Always Saturday,26,0.477,0.491,-15.01,0.0417,0.0476,2.71e-06,0.0677,0.68,0.5370626037506369,power-pop
6uZ93RzCZIB84Rlf7DIH9v,Dwarves,The Dwarves Are Young and Good Looking,The Crucifixion Is Now,30,0.357,0.975,-5.389,0.0634,0.0114,0.0,0.119,0.112,0.5024448169879855,power-pop
600JcNvc6TpOej7DXOIDk7,The Lemonheads,Come On Feel The Lemonheads,Style,26,0.373,0.866,-10.858,0.0541,0.000216,0.000232,0.0967,0.497,0.6912668671827491,power-pop
0hyHlv8GgTPJIx8vn2QxwC,Marshall Crenshaw,Classic USA Pop,Mary Anne - Remastered,27,0.663,0.94,-7.174,0.0533,0.0821,0.00364,0.125,0.658,0.4963553736666502,power-pop
5fiH8RdAqIR6bSokyYRn2d,Andrew Gold;DMA ILLAN,Spooky Scary Skeletons (DMA ILLAN Trap Remix),"Spooky, Scary Skeletons - DMA ILLAN Remix",50,0.689,0.937,-4.389,0.0889,0.0208,0.0519,0.0687,0.835,0.3165729829232615,power-pop
6qQGxKyy6LcyZVsWn93lyS,Weezer,Pinkerton,Pink Triangle,58,0.282,0.894,-4.834,0.0822,0.0118,0.0,0.347,0.466,0.48817859079927023,power-pop
3DkHNCA4QRBQgTzF2T18hm,Weezer,Weezer,Only In Dreams,57,0.507,0.535,-9.051,0.0261,0.00215,0.495,0.111,0.403,0.3206983547819799,power-pop
5Ozv6hQIj20iX3nFfJCe8E,The Cowsills,The Cowsills,The Rain The Park And Other Things,57,0.376,0.662,-8.771,0.0404,0.809,0.00131,0.683,0.691,0.5406620317867298,power-pop
5QIbR39hAEDIOkr4ggh4xc,Blondie,Eat To The Beat,Atomic,58,0.596,0.824,-4.893,0.0361,0.0504,0.129,0.0586,0.786,0.5554090035008136,power-pop
7usbSmFna598CdvpZiHWlq,Tony Molina,Dissed and Dismissed,Change My Ways,27,0.233,0.818,-10.238,0.0375,0.215,0.0689,0.296,0.76,0.6756282563318705,power-pop
4f3g4NIJMywPIeTY74wh9b,The Copyrights,Alone in a Dome,Halos,26,0.406,0.986,-2.69,0.0978,0.00051,2.13e-05,0.351,0.589,0.7969445951054354,power-pop
2RWCmhT0erG8A9S19EXWq0,Tony Molina,Dissed and Dismissed,Nowhere to Go,27,0.182,0.725,-8.504,0.0356,0.205,1.04e-06,0.302,0.778,0.5881983136926188,power-pop
228ZhwXbX1nzXDlRHwJoDk,ShitKid,This Is It,High Way,26,0.602,0.935,-0.971,0.0412,0.000803,0.079,0.722,0.187,0.5350697697352201,power-pop
7dNsG3ixofzQIQW9BjWg26,Dead To Me,Cuban Ballerina,Visiting Day,28,0.561,0.93,-6.82,0.161,0.00145,2.63e-06,0.313,0.372,0.5074864816001841,power-pop
7t1UzsIKRBXXVdwJRIaDxn,Nerf Herder,Slay,Slay,26,0.493,0.95,-4.526,0.0516,0.0436,3.12e-05,0.14,0.237,0.4024579655835511,power-pop
2WhDg8UWljoAl8oNh8uZbJ,Jimmy Eat World,Futures (Deluxe Edition),Pain,64,0.395,0.955,-3.352,0.12,0.0176,0.0,0.585,0.283,0.6903218118764689,power-pop
7yrTSn5vgSweMMifvK7q6S,The Outfield,Rock Clássico,Your Love,26,0.592,0.71,-9.376,0.0542,0.145,2.04e-06,0.0795,0.624,0.5337343654980852,power-pop
04lYv7Y2Vd8ns6LCshS8EB,Night Birds,Roll Credits,My Dad Is the B.T.K.,28,0.52,0.951,-5.118,0.0554,0.00141,0.00506,0.199,0.704,0.4441184688460464,power-pop
5RzSQ1wMRb4BfOYG9KQ2Me,The Mr. T Experience,Our Bodies Our Selves,More Than Toast,25,0.501,0.96,-4.747,0.0709,0.0467,0.000503,0.195,0.582,0.41055256972864584,power-pop
0smShzCjTNpnsRfmNaEj6c,that dog.,Totally Crushed Out,He's Kissing Christian,25,0.553,0.93,-7.309,0.0816,0.000574,0.0196,0.148,0.442,0.5335248097562579,power-pop
6zVhXpiYbJhLJWmLGV9k1r,Weezer,OK Human,All My Favorite Songs,52,0.384,0.628,-8.018,0.031,0.126,9.93e-06,0.314,0.394,0.663338428414115,power-pop
0F2soqePchJnmT2GFM0tpU,Nobodys,The Smell Of Victory,A Girl Like You,26,0.24,0.895,-6.745,0.0639,7.08e-05,0.825,0.183,0.738,0.7181845076672748,power-pop
2RUymZBJ1PUDPIB7KkW3F2,Giuda,Lets Do It Again,Wild Tiger Woman,26,0.531,0.829,-3.642,0.124,0.03,0.000531,0.0774,0.847,0.6814300741252075,power-pop
0CcFWS26kaNNOQ2CyuHsBf,Banner Pilot,Heart Beats Pacific,Forty Degrees,28,0.486,0.991,-2.677,0.0617,1e-05,0.252,0.322,0.505,0.42056193810298637,power-pop
56FNy1crkdeoOhhxH3yWJk,Direct Hit!,Crown of Nothing,Welcome to Heaven,25,0.352,0.859,-6.187,0.042,0.00143,0.0985,0.0735,0.358,0.6978329470933385,power-pop
4fDuudoAsQf9lqCCRQz4N9,Western Addiction,Cognicide,Charged Words,27,0.442,0.932,-6.397,0.0568,0.000376,0.0117,0.585,0.796,0.43998077017898524,power-pop
7fT3ZFYttlbQDWrx9UPw5h,Shannon & The Clams,Sleep Talk,Baby Don't Do It,26,0.518,0.645,-5.973,0.064,0.591,0.0,0.0671,0.673,0.546200877668754,power-pop
5azdR0MZxdZjGtb6tFLEav,White Reaper,The World's Best American Band,The Stack,26,0.589,0.946,-2.249,0.0347,0.146,0.0,0.105,0.622,0.5547844452114459,power-pop
7CYrVoeNQ1N6JnZkckmW1q,The Marked Men,Fix My Brain,"Wait Here, Wait for You",26,0.241,0.972,-3.392,0.0663,0.00613,0.518,0.333,0.504,0.7889691501076541,power-pop
2Dw37zWsi4HPkvjWnMnMXB,Los Crudos,Discografía,Las Madres Lloran,28,0.263,0.843,-6.405,0.061,1.95e-06,0.751,0.147,0.97,0.5975297076081061,power-pop
0wpJR7m3gGrywZbmG20Oai,Barreracudas,Can Do Easy,Promises,25,0.324,0.936,-5.967,0.129,0.0185,0.000224,0.0782,0.899,0.6755173150567855,power-pop
50boDUJ7PKWc0XC85915Od,The Manges,Go Down,Vengeance Is Mine,25,0.351,0.9,-2.788,0.131,0.00732,0.000144,0.0658,0.899,0.768650461022632,power-pop
